ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight,Hour,Duration
A-1197326,MapQuest-Bing,241.0,3,2019-09-04 20:11:57,2019-09-04 20:41:46,37.775558000000004,-122.40580700000001,,,0.0,Lane blocked due to accident on I-80 Westbound at Exits 1 1C 7th St.,,I-80 W,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-04 19:56:00,61.0,61.0,81.0,29.86,10.0,W,16.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,20,29
A-1199664,MapQuest-Bing,201.0,2,2019-09-05 07:38:52,2019-09-05 09:10:26,37.771832,-122.401657,,,0.0,Accident on 7th St at Townsend St.,588.0,Townsend St,R,San Francisco,San Francisco,CA,94103-4918,US,US/Pacific,KSFO,2019-09-05 07:56:00,60.0,60.0,86.0,29.98,8.0,W,13.0,0.0,Cloudy,False,False,True,False,False,False,True,False,True,False,False,True,False,Day,Day,Day,Day,07,91
A-1199690,MapQuest-Bing,201.0,3,2019-09-05 09:19:19,2019-09-05 10:03:56,37.732288,-122.41490900000001,,,0.0,#2 lane blocked due to accident on I-280 Northbound before US-101 Exits 430A 430B 431.,,I-280 S,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2019-09-05 08:56:00,61.0,61.0,83.0,29.99,8.0,W,18.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,44
A-1202071,MapQuest-Bing,201.0,3,2019-09-06 06:56:39,2019-09-06 08:44:40,37.751579,-122.39198300000001,,,1.7599999904599997,Entry ramp to I-280 Eastbound from Pennsylvania Ave Eastbound lane blocked due to accident.,,I-280 S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-06 06:53:00,61.0,61.0,83.0,30.06,5.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,06,108
A-1202126,MapQuest-Bing,241.0,2,2019-09-06 16:29:50,2019-09-06 16:59:40,37.752502,-122.403015,,,0.0,Lane blocked due to accident on US-101 Southbound at Exit 432 Bayshore Blvd.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-06 16:53:00,69.0,69.0,68.0,30.06,10.0,W,13.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,29
A-1202134,MapQuest-Bing,201.0,2,2019-09-06 17:16:54,2019-09-06 17:46:27,37.724003,-122.40149699999999,,,0.0,Accident on US-101 Southbound at Exits 430A 430B 431 I-280.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-06 16:56:00,67.0,67.0,68.0,30.06,10.0,W,20.0,0.0,Fair,False,False,False,False,True,False,False,False,True,False,False,False,False,Day,Day,Day,Day,17,29
A-1202136,MapQuest-Bing,201.0,3,2019-09-06 17:25:13,2019-09-06 20:52:20,37.729939,-122.43998,,,0.0,Accident on I-280 Southbound at Exit 52 San Jose Ave.,,I-280 S,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2019-09-06 16:56:00,67.0,67.0,68.0,30.06,10.0,W,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,207
A-1202138,MapQuest,201.0,3,2019-09-06 17:27:58,2019-09-06 18:18:39,37.735119,-122.40772199999999,,,0.0,Lane blocked on entry ramp due to accident on I-280 Southbound at US-101 Exits 430A 430B 431.,,I-280 S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-06 17:56:00,67.0,67.0,68.0,30.04,10.0,W,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,50
A-1202147,MapQuest-Bing,201.0,2,2019-09-06 17:58:28,2019-09-06 19:45:01,37.769939,-122.418304,,,0.0,Accident on US-101 Central Fwy Northbound at Exit 434A Van Ness Ave.,,13th St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-06 17:56:00,67.0,67.0,68.0,30.04,10.0,W,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,106
A-1202150,MapQuest,241.0,3,2019-09-06 18:15:32,2019-09-06 19:52:38,37.786842,-122.39001499999999,,,0.0,Lane blocked due to accident on I-80 Bay Brg Westbound at Exit 4A Treasure Island Rd.,,I-80 W,R,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2019-09-06 17:53:00,68.0,68.0,70.0,30.05,10.0,W,17.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,18,97
A-1202959,MapQuest-Bing,201.0,2,2019-09-07 03:38:35,2019-09-07 04:08:16,37.767426,-122.405212,,,0.0,Accident on US-101 Northbound at I-80.,,San Francisco-Oakland Bay Bridge,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-07 03:56:00,62.0,62.0,80.0,30.03,10.0,W,15.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,03,29
A-1202981,MapQuest-Bing,201.0,2,2019-09-07 16:36:18,2019-09-07 18:55:51,37.727318,-122.40275600000001,,,0.0,#1 lane blocked due to accident on US-101 Southbound at Exits 430A 430B 431 I-280.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-07 16:56:00,70.0,70.0,63.0,30.0,10.0,W,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,139
A-1202984,MapQuest,241.0,3,2019-09-07 20:44:07,2019-09-07 21:51:32,37.761818,-122.405869,,,0.0,#1 lane blocked due to accident on US-101 Northbound at Mariposa St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-07 20:53:00,64.0,64.0,78.0,29.98,10.0,W,18.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,20,67
A-1203516,MapQuest,201.0,2,2019-09-07 22:03:38,2019-09-07 23:03:11,37.768341,-122.40596799999999,,,0.0,Accident on US-101 Northbound at I-80.,120.0,San Bruno Ave,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-07 21:56:00,62.0,62.0,84.0,29.97,10.0,W,21.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,22,59
A-1203519,MapQuest,201.0,2,2019-09-08 00:12:49,2019-09-08 01:12:32,37.769397999999995,-122.407242,,,0.0,Accident on US-101 Central Fwy Southbound at I-80 .,268.0,Division St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-08 00:56:00,61.0,61.0,78.0,29.96,10.0,W,21.0,0.0,Fair / Windy,True,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,00,59
A-1203524,MapQuest-Bing,201.0,2,2019-09-08 02:39:39,2019-09-08 05:54:20,37.751846,-122.403076,,,0.0,Accident on US-101 Southbound at Potrero Ave.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-08 02:53:00,62.0,62.0,80.0,29.98,10.0,WNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,02,194
A-1205988,MapQuest-Bing,201.0,3,2019-09-09 07:00:25,2019-09-09 08:00:01,37.759823,-122.39225800000001,,,0.0,Slow lane blocked due to accident on I-280 Northbound at Indiana St.,,John F Foran Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-09 06:53:00,57.0,57.0,87.0,29.95,6.0,ESE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,59
A-1205997,MapQuest-Bing,201.0,2,2019-09-09 07:36:45,2019-09-09 08:06:32,37.807495,-122.476021,,,0.0,Accident on US-101 Southbound at Exit 442 Alexander Ave.,,Golden Gate Brg S,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-09-09 07:56:00,58.0,58.0,90.0,29.96,10.0,W,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,29
A-1206000,MapQuest,201.0,2,2019-09-09 07:46:25,2019-09-09 08:31:16,37.715534000000005,-122.39852900000001,,,0.0,Accident on US-101 Southbound at Exits 429B 429C Bayshore Blvd.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-09 07:56:00,58.0,58.0,90.0,29.96,10.0,W,18.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,44
A-1206048,MapQuest,201.0,3,2019-09-09 14:17:12,2019-09-09 15:16:42,37.783660999999995,-122.39286000000001,,,1.84000003338,Entry ramp to I-80 Eastbound from Bryant St Southbound lane blocked due to accident.,360.0,Bryant St,R,San Francisco,San Francisco,CA,94107-1407,US,US/Pacific,KOAK,2019-09-09 13:53:00,77.0,77.0,52.0,29.93,10.0,W,18.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,14,59
A-1206051,MapQuest,241.0,2,2019-09-09 14:43:15,2019-09-09 15:12:57,37.744972,-122.405029,,,0.0,Lane blocked due to accident on US-101 Northbound at Exit 432 Bayshore Blvd.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94124,US,US/Pacific,KSFO,2019-09-09 14:56:00,73.0,73.0,64.0,29.93,10.0,W,23.0,0.0,Partly Cloudy / Windy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,29
A-1206067,MapQuest,241.0,3,2019-09-09 16:46:10,2019-09-09 18:15:54,37.785961,-122.39312,,,0.0,Lane blocked due to accident on I-80 Eastbound at Exits 2B 2C 1st St.,498.0,1st St,R,San Francisco,San Francisco,CA,94105-2604,US,US/Pacific,KOAK,2019-09-09 16:53:00,73.0,73.0,61.0,29.89,10.0,W,22.0,0.0,Fair / Windy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day,16,89
A-1208469,MapQuest,201.0,2,2019-09-10 06:10:49,2019-09-10 07:40:29,37.731869,-122.39563000000001,,,0.0,Accident on Topeka Ave at Venus St.,1899.0,Newhall St,L,San Francisco,San Francisco,CA,94124-2238,US,US/Pacific,KSFO,2019-09-10 05:56:00,59.0,59.0,83.0,29.86,10.0,W,17.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,Night,Day,Day,06,89
A-1208537,MapQuest,201.0,2,2019-09-10 17:48:11,2019-09-10 18:48:05,37.752007,-122.403053,,,0.0,#1 lane blocked due to accident on US-101 Southbound before Cesar Chavez St.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-10 17:53:00,71.0,71.0,61.0,29.9,10.0,W,14.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,59
A-1208538,MapQuest,201.0,3,2019-09-10 17:57:11,2019-09-10 18:55:27,37.774078,-122.406517,,,0.49000000953699996,Accident on entry ramp to I-80 Eastbound from Bryant St Northbound.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-10 17:56:00,67.0,67.0,68.0,29.9,10.0,W,25.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,58
A-1211006,MapQuest,201.0,2,2019-09-11 09:14:25,2019-09-11 09:44:05,37.724003,-122.40149699999999,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Paul Ave.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-11 08:56:00,64.0,64.0,72.0,30.04,10.0,CALM,0.0,0.0,Fair,False,False,False,False,True,False,False,False,True,False,False,False,False,Day,Day,Day,Day,09,29
A-1211024,MapQuest,201.0,3,2019-09-11 14:04:03,2019-09-11 14:48:17,37.779259,-122.400139,,,0.629999995232,Exit ramp from I-80 Westbound at Exits 2 2A to 5th St Northbound restrictions on exit ramp due to accident.,,I-80 W,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-11 13:53:00,81.0,81.0,41.0,30.03,10.0,NW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,14,44
A-1211039,MapQuest,201.0,2,2019-09-11 17:39:44,2019-09-11 19:42:11,37.792999,-122.46963500000001,,,0.0,#2 lane blocked due to accident on CA-1 Veterans Blvd Southbound at Macarthur Tunnel.,,State Highway 1,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-09-11 17:56:00,73.0,73.0,48.0,29.99,10.0,W,23.0,0.0,Fair / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,17,122
A-1211052,MapQuest-Bing,201.0,3,2019-09-11 20:04:04,2019-09-11 21:04:43,37.774315,-122.406342,,,0.0,#2 lane blocked due to accident on I-80 Eastbound at 7th St.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-11 19:56:00,67.0,67.0,57.0,29.98,10.0,W,18.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day,20,60
A-1213484,MapQuest-Bing,201.0,2,2019-09-12 05:29:04,2019-09-12 06:13:41,37.769211,-122.410126,,,0.0,Right lane blocked due to accident on US-101 Central Fwy Southbound before I-80.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-12 05:56:00,62.0,62.0,62.0,30.0,10.0,W,3.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Day,05,44
A-1213578,MapQuest-Bing,201.0,3,2019-09-12 20:47:30,2019-09-12 21:17:04,37.774315,-122.406342,,,0.0,#2 lane blocked due to accident on I-80 Eastbound before 7th St.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-12 20:56:00,73.0,73.0,44.0,29.95,10.0,W,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day,20,29
A-1215904,MapQuest,201.0,2,2019-09-13 06:03:40,2019-09-13 08:44:11,37.773041,-122.421982,,,0.0,Restrictions due to accident on Market St at Gough St.,,Gough St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-13 05:56:00,65.0,65.0,58.0,29.96,10.0,CALM,0.0,0.0,Fair,True,False,True,False,False,False,True,False,True,False,False,True,False,Night,Night,Day,Day,06,160
A-1215923,MapQuest,201.0,2,2019-09-13 08:26:48,2019-09-13 09:29:21,37.775535999999995,-122.406281,,,0.0,Accident on 7th St Northbound at Harrison St.,1095.0,Harrison St,L,San Francisco,San Francisco,CA,94103-4519,US,US/Pacific,KSFO,2019-09-13 08:56:00,72.0,72.0,68.0,29.99,10.0,CALM,0.0,0.0,Partly Cloudy,True,False,False,False,False,False,False,False,True,False,False,True,False,Day,Day,Day,Day,08,62
A-1215925,MapQuest,201.0,3,2019-09-13 08:39:22,2019-09-13 10:08:36,37.731522,-122.43571499999999,,,0.0,#3 lane blocked due to accident on I-280 Northbound before Exit 52 San Jose Ave.,,I-280 S,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2019-09-13 08:56:00,72.0,72.0,68.0,29.99,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,89
A-1215927,MapQuest,201.0,2,2019-09-13 08:42:25,2019-09-13 09:26:42,37.731361,-122.42383600000001,,,0.0,Accident on I-280 Northbound before US-101 Exits 430A 430B 431. On the median.,,John F Foran Fwy,R,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,2019-09-13 08:56:00,72.0,72.0,68.0,29.99,10.0,CALM,0.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,08,44
A-1215943,MapQuest-Bing,201.0,2,2019-09-13 13:20:39,2019-09-13 14:05:17,37.760635,-122.406281,,,1.25,#1 lane blocked due to accident on US-101 Northbound between Cesar Chavez St and Vermont St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-13 12:53:00,88.0,88.0,27.0,29.98,10.0,W,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,44
A-1215976,MapQuest,201.0,2,2019-09-13 16:52:44,2019-09-13 17:53:06,37.750889,-122.40293899999999,,,1.14999997616,Entry ramp to US-101 Northbound from Cesar Chavez Eastbound restrictions on entry ramp due to accident.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-13 16:53:00,89.0,89.0,32.0,29.91,10.0,WNW,10.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,16,60
A-1216636,MapQuest,201.0,3,2019-09-14 02:19:59,2019-09-14 04:51:29,37.769051,-122.409248,,,0.709999978542,Entry ramp to I-80 Eastbound from US-101Central Fwy Southbound lane blocked due to accident.,331.0,Division St,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-14 01:56:00,65.0,65.0,65.0,29.92,10.0,W,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,02,151
A-1217393,MapQuest,201.0,3,2019-09-15 01:47:08,2019-09-15 04:32:51,37.768959,-122.40661599999999,,,0.579999983311,Entry ramp to US-101 Central Fwy Northbound at Exit 1B from I-80 Westbound lane blocked due to accident.,,Central Fwy,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-15 01:52:00,63.0,63.0,77.0,29.91,10.0,W,15.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,01,165
A-1219612,MapQuest-Bing,201.0,3,2019-09-16 00:56:48,2019-09-16 02:26:27,37.774315,-122.406342,,,0.0,#3 & #4 lane blocked due to accident on I-80 Eastbound at Exits 1 1C 7th St.,,I-80 E,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-16 00:56:00,67.0,67.0,84.0,29.86,10.0,WSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,00,89
A-1219713,MapQuest,201.0,2,2019-09-16 13:46:18,2019-09-16 14:51:00,37.73024,-122.403893,,,0.0,#5 lane blocked and right hand shoulder blocked due to accident on US-101 Northbound before Silver AVe.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-16 13:56:00,70.0,70.0,57.0,29.99,10.0,W,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,13,64
A-1219724,MapQuest,202.0,4,2019-09-16 15:38:48,2019-09-16 16:40:26,37.731358,-122.43563799999998,,,2.58999991417,#3 #4 and #5 lane blocked due to serious accident on I-280 Southbound from I-280 to Exit 52 San Jose Ave. SigAlert issued.,,I-280 S,R,San Francisco,San Francisco,CA,94131,US,US/Pacific,KSFO,2019-09-16 15:56:00,70.0,70.0,57.0,29.98,10.0,WNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,15,61
A-1222154,MapQuest,201.0,2,2019-09-17 00:30:41,2019-09-17 01:45:51,37.74942,-122.40408300000001,,,0.0,Right hand shoulder blocked due to accident on US-101 Southbound at Cesar Chavez St.,2710.0,Cesar Chavez St,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2019-09-17 00:56:00,62.0,62.0,72.0,30.0,10.0,W,10.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,00,75
A-1222185,MapQuest,201.0,2,2019-09-17 07:14:34,2019-09-17 08:46:50,37.769131,-122.41896799999999,,,0.709999978542,Entry ramp to Us-101 Southbound from S Van Ness Ave Southbound lane blocked due to accident.,,US-101 S,R,San Francisco,San Francisco,CA,94103,US,US/Pacific,KSFO,2019-09-17 06:56:00,59.0,59.0,69.0,30.03,10.0,SSW,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,07,92
A-1222213,MapQuest-Bing,201.0,2,2019-09-17 09:10:57,2019-09-17 10:40:41,37.729984,-122.40373999999998,,,0.0,Left hand shoulder blocked due to accident on US-101 Northbound at Exits 430A 430B 431 I-280.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-09-17 08:56:00,65.0,65.0,65.0,30.04,10.0,E,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,89
A-1222221,MapQuest-Bing,201.0,3,2019-09-17 09:42:56,2019-09-17 10:42:42,37.778107,-122.401192,,,0.0,#1 lane blocked due to accident on I-80 Eastbound at Exits 1 1C 7th St.,,I-80 E,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-09-17 09:53:00,67.0,67.0,59.0,30.07,10.0,W,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,09,59
A-1222912,MapQuest,241.0,2,2019-08-16 23:57:07,2019-08-17 01:27:30,37.74942,-122.40408300000001,,,0.0,#1 lane blocked due to accident on US-101 Southbound at Cesar Chavez St.,2710.0,Cesar Chavez St,R,San Francisco,San Francisco,CA,94110,US,US/Pacific,KSFO,2019-08-16 23:56:00,64.0,64.0,72.0,29.8,10.0,W,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Night,Night,23,90
A-1222918,MapQuest,201.0,2,2019-08-17 02:20:54,2019-08-17 05:20:38,37.80669,-122.474869,,,0.0,Accident on US-101 Southbound at Exit 439 Merchant Rd.,,CA-1 N,R,San Francisco,San Francisco,CA,94129,US,US/Pacific,KSFO,2019-08-17 01:56:00,65.0,65.0,68.0,29.79,10.0,SSE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night,02,179
A-1222938,MapQuest,245.0,2,2019-08-17 10:40:55,2019-08-17 11:40:44,37.761818,-122.405869,,,0.0,Two lanes blocked due to accident on US-101 Northbound at Mariposa St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-08-17 10:53:00,70.0,70.0,61.0,29.86,10.0,SSW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day,10,59
A-1222945,MapQuest,241.0,3,2019-08-17 11:46:48,2019-08-17 12:16:36,37.730309000000005,-122.404137,,,0.0,Lane blocked due to accident on US-101 Southbound at Exits 430A 430B 431 I-280.,,James Lick Fwy S,R,San Francisco,San Francisco,CA,94134,US,US/Pacific,KSFO,2019-08-17 11:56:00,73.0,73.0,53.0,29.84,10.0,S,13.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,11,29
A-1222948,MapQuest,241.0,2,2019-08-17 12:10:11,2019-08-17 13:40:58,37.762676,-122.40522800000001,,,0.0,#1 lane blocked due to accident on US-101 Northbound at Mariposa St.,,James Lick Fwy N,R,San Francisco,San Francisco,CA,94107,US,US/Pacific,KOAK,2019-08-17 11:53:00,72.0,72.0,57.0,29.85,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day,12,90
